,type,name,id
913,Gene,25788,913
914,Metabolite,HMDB0081221,914
915,Gene,11459,915
916,Metabolite,HMDB0074709,916
917,Metabolite,HMDB0078644,917
918,Gene,101234261,918
919,Metabolite,HMDB0088381,919
920,Gene,10614,920
921,Metabolite,HMDB0082070,921
922,Gene,403586,922
923,Metabolite,HMDB0089554,923
924,Gene,100533952,924
925,Gene,619405,925
926,Microbe,TAXONOMY:186801,926
927,Gene,693232,927
928,Metabolite,HMDB0074839,928
929,Metabolite,HMDB0084090,929
930,Metabolite,HMDB0085805,930
931,Metabolite,HMDB0008696,931
932,Microbe,TAXONOMY:1234,932
933,Metabolite,HMDB0074690,933
934,Gene,396995,934
935,Metabolite,HMDB0073276,935
936,Gene,53840,936
937,Gene,102466255,937
938,Compound,MESH:C557982,938
939,Gene,58489,939
940,Compound,DB00414,940
941,Metabolite,HMDB0072959,941
942,Metabolite,HMDB0005807,942
943,Compound,DB00771,943
944,Metabolite,HMDB0075637,944
945,Gene,132160,945
946,Disease,MESH:D019142,946
947,Gene,64446,947
948,Metabolite,HMDB0036453,948
949,Gene,7177,949
950,Metabolite,HMDB0073162,950
951,Compound,DB06786,951
952,Compound,DB00867,952
953,Metabolite,HMDB0073268,953
954,Microbe,TAXONOMY:2600199,954
955,Gene,10282,955
956,Microbe,TAXONOMY:388408,956
957,Gene,309684,957
958,Gene,100753817,958
959,Gene,100126338,959
960,Gene,388341,960
961,Disease,MESH:D009371,961
962,Microbe,TAXONOMY:112498,962
963,Gene,23788,963
964,Compound,CHEBI:60160,964
965,Gene,12323,965
966,Compound,MESH:C439296,966
967,Gene,84140,967
968,Compound,DB03461,968
969,Gene,816705,969
970,Gene,10881,970
971,Metabolite,HMDB0075128,971
972,Metabolite,HMDB0085338,972
973,Microbe,TAXONOMY:408172,973
974,Metabolite,"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 3",974
975,Compound,MESH:C022961,975
976,Compound,MESH:C024159,976
977,Compound,MESH:C534922,977
978,Metabolite,HMDB0085624,978
979,Metabolite,HMDB0007983,979
980,Microbe,TAXONOMY:2302675,980
981,Metabolite,HMDB0076292,981
982,Gene,18760,982
983,Metabolite,HMDB0002012,983
984,Gene,5981,984
985,Gene,161394,985
986,Metabolite,HMDB0082286,986
987,Compound,CHEBI:50091,987
988,Gene,100034236,988
989,Gene,13448,989
990,Metabolite,HMDB0000169,990
991,Metabolite,HMDB0000301,991
992,Microbe,Eubacterium cylindroides T2-87,992
993,Gene,1803,993
994,Gene,114523,994
995,Gene,195046,995
996,Microbe,TAXONOMY:696476,996
997,Metabolite,HMDB0087917,997
998,Gene,80774,998
999,Gene,2690,999
1000,Gene,2204,1000
1001,Gene,874,1001
1002,Gene,1155,1002
1003,Disease,MESH:C580539,1003
1004,Gene,57216,1004
1005,Metabolite,HMDB0085274,1005
1006,Metabolite,HMDB0075323,1006
1007,Metabolite,HMDB0082801,1007
1008,Gene,67914,1008
1009,Gene,29876,1009
1010,Metabolite,HMDB0082374,1010
1011,Metabolite,HMDB0085902,1011
1012,Compound,MESH:C027576,1012
1013,Compound,MESH:C106124,1013
1014,Metabolite,HMDB0076652,1014
1015,Disease,MESH:C565561,1015
1016,Metabolite,HMDB0078574,1016
1017,Disease,MESH:C536788,1017
1018,Metabolite,HMDB0073830,1018
1019,Compound,DB13340,1019
1020,Gene,3578,1020
1021,Metabolite,HMDB0092152,1021
1022,Metabolite,HMDB0090036,1022
1023,Gene,8906,1023
1024,Metabolite,HMDB0076535,1024
1025,Microbe,TAXONOMY:471,1025
1026,Metabolite,HMDB0073727,1026
1027,Metabolite,HMDB0078804,1027
1028,Metabolite,HMDB0081437,1028
1029,Disease,MESH:C536587,1029
1030,Microbe,TAXONOMY:50709,1030
1031,Disease,MESH:D058186,1031
1032,Gene,220972,1032
1033,Metabolite,HMDB0008937,1033
1034,Metabolite,HMDB0082060,1034
1035,Gene,233335,1035
1036,Gene,7361,1036
1037,Compound,CHEBI:50836,1037
1038,Gene,50855,1038
1039,Gene,6709,1039
1040,Metabolite,HMDB0072980,1040
1041,Microbe,TAXONOMY:358743,1041
1042,Compound,DB11633,1042
1043,Compound,MESH:D004083,1043
1044,Gene,1742,1044
1045,Disease,MESH:C535739,1045
1046,Metabolite,HMDB0081853,1046
1047,Microbe,TAXONOMY:1367212,1047
1048,Compound,MESH:D015081,1048
1049,Microbe,TAXONOMY:179974,1049
1050,Disease,MESH:D001991,1050
1051,Metabolite,HMDB0084935,1051
1052,Gene,491876,1052
1053,Compound,DB01023,1053
1054,Compound,MESH:C011947,1054
1055,Metabolite,HMDB0083711,1055
1056,Gene,23294,1056
1057,Division,TAXONOMY:51799,1057
1058,Gene,3651,1058
1059,Gene,80028,1059
1060,Disease,MESH:C536293,1060
1061,Metabolite,HMDB0088277,1061
1062,Disease,MESH:D017036,1062
1063,Metabolite,HMDB0073030,1063
1064,Metabolite,HMDB0082990,1064
1065,Gene,23154,1065
1066,Compound,MESH:C082152,1066
1067,Gene,50810,1067
1068,Gene,403492,1068
1069,Microbe,TAXONOMY:613026,1069
1070,Metabolite,HMDB0089476,1070
1071,Metabolite,HMDB0011325,1071
1072,Compound,DB12282,1072
1073,Gene,404281,1073
1074,Gene,9958,1074
1075,Compound,MESH:C516833,1075
1076,Gene,373980,1076
1077,Compound,DB08834,1077
1078,Microbe,TAXONOMY:29461,1078
1079,Gene,647042,1079
1080,Gene,60559,1080
1081,Metabolite,HMDB0083928,1081
1082,Gene,162681,1082
1083,Metabolite,HMDB0083719,1083
1084,Microbe,TAXONOMY:1940255,1084
1085,Gene,574504,1085
1086,Microbe,Tannerella forsythia ATCC 43037,1086
1087,Disease,MESH:C536058,1087
1088,Gene,3184,1088
1089,Gene,56624,1089
1090,Compound,MESH:C410216,1090
1091,Compound,CHEBI:38267,1091
1092,Metabolite,HMDB0080611,1092
1093,Gene,84197,1093
1094,Gene,1514,1094
1095,Gene,79751,1095
1096,Metabolite,HMDB0086477,1096
1097,Metabolite,HMDB0084152,1097
1098,Gene,92703,1098
1099,Compound,MESH:D011372,1099
1100,Metabolite,HMDB0087352,1100
1101,Metabolite,HMDB0087191,1101
1102,Compound,DB12787,1102
1103,Metabolite,HMDB0088548,1103
1104,Metabolite,HMDB0082464,1104
1105,Metabolite,HMDB0079642,1105
1106,Metabolite,HMDB0091553,1106
1107,Disease,Phosphoserine Phosphatase Deficiency,1107
1108,Gene,4150,1108
1109,Metabolite,HMDB0086668,1109
1110,Metabolite,HMDB0078693,1110
1111,Metabolite,HMDB0086343,1111
1112,Gene,27330,1112
1113,Compound,MESH:C106738,1113
1114,Metabolite,HMDB0078186,1114
1115,Metabolite,HMDB0084039,1115
1116,Compound,DB13925,1116
1117,Gene,4942,1117
1118,Gene,51023,1118
1119,Gene,2262,1119
1120,Compound,DB08908,1120
1121,Gene,114714,1121
1122,Metabolite,HMDB0083010,1122
1123,Metabolite,HMDB0086525,1123
1124,Gene,234593,1124
1125,Gene,94,1125
1126,Gene,30837,1126
1127,Disease,MESH:D006547,1127
1128,Gene,100314162,1128
1129,Microbe,TAXONOMY:244573,1129
1130,Microbe,Clostridium bolteae ATCC BAA-613,1130
1131,Microbe,Clostridium hiranonis TO-931 DSM 13275,1131
1132,Gene,17494210,1132
1133,Metabolite,HMDB0089839,1133
1134,Metabolite,HMDB0090583,1134
1135,Microbe,TAXONOMY:4890,1135
1136,Gene,8703,1136
1137,Metabolite,HMDB0092184,1137
1138,Metabolite,HMDB0092339,1138
1139,Microbe,TAXONOMY:504481,1139
1140,Gene,8291,1140
1141,Gene,26269,1141
1142,Disease,"Hyperglycinemia, lactic acidosis, and seizures",1142
1143,Metabolite,HMDB0078473,1143
1144,Disease,MESH:C535679,1144
1145,Microbe,TAXONOMY:1737424,1145
1146,Gene,100728720,1146
1147,Metabolite,HMDB0085038,1147
1148,Metabolite,HMDB0078240,1148
1149,Metabolite,HMDB0086797,1149
1150,Gene,407975,1150
1151,Metabolite,HMDB0078468,1151
1152,Metabolite,HMDB0081808,1152
1153,Metabolite,HMDB0075276,1153
1154,Gene,11421,1154
1155,Gene,21942,1155
1156,Metabolite,HMDB0091745,1156
1157,Metabolite,HMDB0073886,1157
1158,Metabolite,HMDB0076555,1158
1159,Compound,MESH:C008846,1159
1160,Disease,Intestinal failure,1160
1161,Compound,DB00381,1161
1162,Metabolite,HMDB0073758,1162
1163,Microbe,TAXONOMY:1000995,1163
1164,Gene,2746974,1164
1165,Metabolite,HMDB0084371,1165
1166,Compound,DB01578,1166
1167,Gene,25819,1167
1168,Metabolite,HMDB0081376,1168
1169,Metabolite,HMDB0000193,1169
1170,Metabolite,HMDB0081015,1170
1171,Gene,11064,1171
1172,Disease,MESH:D055008,1172
1173,Gene,574448,1173
1174,Disease,MESH:C535981,1174
1175,Anatomy,UBERON:0000977,1175
1176,Gene,64240,1176
1177,Gene,65263,1177
1178,Metabolite,HMDB0084068,1178
1179,Gene,100039795,1179
1180,Disease,MESH:D003235,1180
1181,Compound,MESH:C106790,1181
1182,Metabolite,HMDB0088940,1182
1183,Disease,Pearson Syndrome,1183
1184,Gene,1727,1184
1185,Metabolite,HMDB0081446,1185
1186,Metabolite,HMDB0002048,1186
1187,Metabolite,HMDB0089579,1187
1188,Gene,100135492,1188
1189,Gene,200728,1189
1190,Gene,488629,1190
1191,Compound,MESH:C053673,1191
1192,Disease,MESH:D009877,1192
1193,Gene,64805,1193
1194,Gene,1356,1194
1195,Metabolite,HMDB0083111,1195
1196,Metabolite,HMDB0089772,1196
1197,Disease,MESH:D014606,1197
1198,Gene,170572,1198
1199,Metabolite,HMDB0080474,1199
1200,Gene,653606,1200
1201,Metabolite,HMDB0077171,1201
1202,Gene,10153,1202
1203,Gene,4193,1203
1204,Metabolite,HMDB0083449,1204
1205,Metabolite,HMDB0078809,1205
1206,Gene,100759867,1206
1207,Gene,14678525,1207
1208,Gene,79867,1208
1209,Compound,MESH:D044242,1209
1210,Gene,80233,1210
1211,Gene,23404,1211
1212,Gene,51095,1212
1213,Metabolite,HMDB0081697,1213
1214,Metabolite,HMDB0078501,1214
1215,Compound,MESH:C052228,1215
1216,Disease,MESH:D014095,1216
1217,Gene,932,1217
1218,Disease,MESH:D009447,1218
1219,Gene,9886,1219
1220,Symptom,D012607,1220
1221,Gene,23797,1221
1222,Symptom,D003147,1222
1223,Gene,24253,1223
1224,Gene,57468,1224
1225,Compound,MESH:D015224,1225
1226,Gene,2778,1226
1227,Gene,4059,1227
1228,Compound,DB11712,1228
1229,Gene,84717,1229
1230,Disease,MESH:D015858,1230
1231,Metabolite,HMDB0089606,1231
1232,Metabolite,HMDB0083450,1232
1233,Microbe,TAXONOMY:30276,1233
1234,Microbe,TAXONOMY:1856082,1234
1235,Metabolite,HMDB0090979,1235
1236,Gene,24237,1236
1237,Gene,3627,1237
1238,Gene,5424,1238
1239,Gene,875581,1239
1240,Gene,22632,1240
1241,Gene,24326,1241
1242,Metabolite,HMDB0008792,1242
1243,Metabolite,HMDB0077997,1243
1244,Metabolite,HMDB0077840,1244
1245,Disease,MESH:D016649,1245
1246,Gene,19713,1246
1247,Metabolite,HMDB0011241,1247
1248,Gene,25825,1248
1249,Disease,MESH:C563476,1249
1250,Metabolite,HMDB0075667,1250
1251,Gene,10494,1251
1252,Metabolite,HMDB0081927,1252
1253,Microbe,Eubacterium biforme DSM 3989,1253
1254,Microbe,TAXONOMY:200643,1254
1255,Compound,MESH:C022028,1255
1256,Gene,51124,1256
1257,Microbe,TAXONOMY:80866,1257
1258,Gene,79792,1258
1259,Metabolite,HMDB0087689,1259
1260,Gene,227580,1260
1261,Gene,55781,1261
1262,Gene,85450,1262
1263,Gene,57623,1263
1264,Metabolite,HMDB0083544,1264
1265,Gene,56637,1265
1266,Gene,100620468,1266
1267,Metabolite,HMDB0034136,1267
1268,Metabolite,HMDB0080673,1268
1269,Compound,DB04813,1269
1270,Gene,374907,1270
1271,Metabolite,HMDB0000635,1271
1272,Metabolite,HMDB0086194,1272
1273,Microbe,TAXONOMY:502,1273
1274,Gene,23452,1274
1275,Gene,50614,1275
1276,Gene,487441,1276
1277,Gene,9294,1277
1278,Gene,27164,1278
1279,Metabolite,HMDB0085117,1279
1280,Compound,DB07995,1280
1281,Gene,23796,1281
1282,Gene,84591,1282
1283,Gene,79814,1283
1284,Metabolite,HMDB0080181,1284
1285,Gene,6815,1285
1286,Gene,8022,1286
1287,Disease,MESH:D001037,1287
1288,Gene,146059,1288
1289,Gene,1584,1289
1290,Gene,5413,1290
1291,Metabolite,HMDB0011541,1291
1292,Disease,MESH:D005834,1292
1293,Disease,MESH:D018869,1293
1294,Gene,3356,1294
1295,Metabolite,HMDB0002027,1295
1296,Metabolite,HMDB0008365,1296
1297,Metabolite,HMDB0011553,1297
1298,Compound,MESH:C031096,1298
1299,Compound,MESH:C044708,1299
1300,Compound,MESH:C020918,1300
1301,Compound,MESH:C404391,1301
1302,Gene,2892,1302
1303,Gene,301442,1303
1304,Gene,26974,1304
1305,Microbe,TAXONOMY:1521,1305
1306,Gene,23332,1306
1307,Metabolite,HMDB0089644,1307
1308,Metabolite,HMDB0011329,1308
1309,Gene,260431,1309
1310,Gene,441670,1310
1311,Metabolite,HMDB0077912,1311
1312,Metabolite,HMDB0077370,1312
1313,Gene,100685087,1313
1314,Metabolite,HMDB0091712,1314
1315,Division,TAXONOMY:2864,1315
1316,Metabolite,HMDB0000618,1316
1317,Compound,DB04539,1317
1318,Gene,100127021,1318
1319,Metabolite,HMDB0082854,1319
1320,Microbe,Clostridium sp. CAG:62,1320
1321,Metabolite,HMDB0088602,1321
1322,Metabolite,HMDB0089526,1322
1323,Gene,8661,1323
1324,Disease,MESH:C536434,1324
1325,Gene,1667,1325
1326,Gene,291,1326
1327,Gene,85313,1327
1328,Gene,388753,1328
1329,Disease,MESH:C536228,1329
1330,Metabolite,HMDB0074405,1330
1331,Microbe,Serratia marcescens Db11,1331
1332,Microbe,TAXONOMY:418917,1332
1333,Metabolite,HMDB0008210,1333
1334,Metabolite,HMDB0082940,1334
1335,Gene,51297,1335
1336,Metabolite,HMDB0074535,1336
1337,Disease,MESH:C563032,1337
1338,Metabolite,HMDB0091545,1338
1339,Gene,407031,1339
1340,Metabolite,HMDB0073164,1340
1341,Compound,DB13546,1341
1342,Compound,MESH:C026560,1342
1343,Microbe,TAXONOMY:56774,1343
1344,Metabolite,HMDB0076620,1344
1345,Gene,9113,1345
1346,Metabolite,HMDB0086349,1346
1347,Metabolite,HMDB0003141,1347
1348,Metabolite,HMDB0084903,1348
1349,Compound,DB01146,1349
1350,Gene,334,1350
1351,Microbe,TAXONOMY:398513,1351
1352,Metabolite,HMDB0004231,1352
1353,Metabolite,HMDB0090992,1353
1354,Gene,17863,1354
1355,Gene,2444,1355
1356,Metabolite,HMDB0087039,1356
1357,Gene,27056,1357
1358,Metabolite,HMDB0092894,1358
1359,Metabolite,HMDB0085678,1359
1360,Gene,20265,1360
1361,Compound,MESH:C100082,1361
1362,Disease,MESH:D007040,1362
1363,Gene,4291,1363
1364,Gene,79137,1364
1365,Metabolite,HMDB0083768,1365
1366,Disease,MESH:D000752,1366
1367,Metabolite,HMDB0081278,1367
1368,Gene,26577,1368
1369,Compound,MESH:C038080,1369
1370,Disease,Succinyl-CoA:3-Oxoacid CoA Transferase Deficiency,1370
1371,Gene,79887,1371
1372,Compound,MESH:C035133,1372
1373,Compound,DB06263,1373
1374,Compound,CHEBI:35987,1374
1375,Metabolite,HMDB0090179,1375
1376,Disease,MESH:D009204,1376
1377,Compound,DB00371,1377
1378,Compound,DB14144,1378
1379,Compound,MESH:C084641,1379
1380,Metabolite,HMDB0087563,1380
1381,Compound,MESH:C033689,1381
1382,Disease,MESH:D003003,1382
1383,Metabolite,HMDB0073092,1383
1384,Gene,730249,1384
1385,Metabolite,HMDB0081485,1385
1386,Metabolite,HMDB0090069,1386
1387,Disease,MESH:D005759,1387
1388,Metabolite,HMDB0088734,1388
1389,Disease,MESH:D012735,1389
1390,Gene,106759,1390
1391,Gene,7525,1391
1392,Metabolite,HMDB0074149,1392
1393,Microbe,TAXONOMY:339961,1393
1394,Gene,55504,1394
1395,Gene,50854,1395
1396,Metabolite,HMDB0000138,1396
1397,Metabolite,HMDB0008193,1397
1398,Disease,MESH:D014396,1398
1399,Microbe,TAXONOMY:89954,1399
1400,Disease,MESH:D058496,1400
1401,Gene,100009336,1401
1402,Gene,9050,1402
1403,Gene,89765,1403
1404,Microbe,TAXONOMY:51123,1404
1405,Gene,478,1405
1406,Disease,MESH:D013344,1406
1407,Gene,142678,1407
1408,Gene,21673,1408
1409,Disease,MESH:D000163,1409
1410,Metabolite,HMDB0081782,1410
1411,Microbe,TAXONOMY:454155,1411
1412,Metabolite,HMDB0076974,1412
1413,Disease,MESH:D018223,1413
1414,Gene,15186,1414
1415,Gene,5202,1415
1416,Metabolite,HMDB0073858,1416
1417,Disease,MESH:D063371,1417
1418,Gene,9088,1418
1419,Metabolite,HMDB0073683,1419
1420,Compound,MESH:C557525,1420
1421,Microbe,[Clostridium] citroniae,1421
1422,Gene,100136024,1422
1423,Gene,404172,1423
1424,Disease,MESH:D020425,1424
1425,Metabolite,HMDB0000279,1425
1426,Gene,6741,1426
1427,Metabolite,HMDB0079078,1427
1428,Metabolite,HMDB0080375,1428
1429,Metabolite,HMDB0029600,1429
1430,Microbe,TAXONOMY:292800,1430
1431,Gene,6416,1431
1432,Gene,768220,1432
1433,Gene,128553,1433
1434,Metabolite,HMDB0081093,1434
1435,Metabolite,HMDB0078583,1435
1436,Gene,72,1436
1437,Gene,83875,1437
1438,Microbe,TAXONOMY:1506,1438
1439,Metabolite,HMDB0073302,1439
1440,Metabolite,HMDB0084119,1440
1441,Disease,MESH:C536920,1441
1442,Metabolite,HMDB0090240,1442
1443,Metabolite,HMDB0085945,1443
1444,Metabolite,HMDB0092694,1444
1445,Metabolite,HMDB0077560,1445
1446,Disease,Leber Congenital Amaurosis Type 3,1446
1447,Gene,263803,1447
1448,Metabolite,HMDB0074916,1448
1449,Metabolite,HMDB0081236,1449
1450,Metabolite,HMDB0008125,1450
1451,Gene,2117,1451
1452,Metabolite,HMDB0075968,1452
1453,Metabolite,HMDB0078579,1453
1454,Compound,MESH:C000589335,1454
1455,Metabolite,HMDB0089101,1455
1456,Gene,2275,1456
1457,Metabolite,HMDB0081805,1457
1458,Metabolite,HMDB0092105,1458
1459,Compound,MESH:D022882,1459
1460,Gene,339479,1460
1461,Metabolite,HMDB0084993,1461
1462,Disease,MESH:D013262,1462
1463,Gene,10869,1463
1464,Gene,74016,1464
1465,Metabolite,HMDB0082272,1465
1466,Gene,9063,1466
1467,Metabolite,HMDB0082146,1467
1468,Gene,67896,1468
1469,Microbe,TAXONOMY:103357,1469
1470,Metabolite,HMDB0080856,1470
1471,Metabolite,HMDB0076986,1471
1472,Metabolite,HMDB0089279,1472
1473,Compound,DB00674,1473
1474,Metabolite,HMDB0008409,1474
1475,Compound,DB00308,1475
1476,Gene,791202,1476
1477,Disease,MESH:D013736,1477
1478,Disease,MESH:D006983,1478
1479,Metabolite,HMDB0080782,1479
1480,Microbe,TAXONOMY:931276,1480
1481,Compound,MESH:C550182,1481
1482,Gene,12981,1482
1483,Gene,3123,1483
1484,Metabolite,HMDB0092505,1484
1485,Compound,DB00145,1485
1486,Metabolite,HMDB0085407,1486
1487,Gene,8454,1487
1488,Gene,9796,1488
1489,Metabolite,HMDB0078442,1489
1490,Compound,MESH:D015127,1490
1491,Gene,1813,1491
1492,Metabolite,HMDB0000909,1492
1493,Disease,MESH:D011141,1493
1494,Gene,100423005,1494
1495,Gene,92558,1495
1496,Metabolite,HMDB0075700,1496
1497,Gene,7046,1497
1498,Gene,594857,1498
1499,Disease,MESH:D001899,1499
1500,Metabolite,HMDB0085938,1500
1501,Metabolite,HMDB0082769,1501
1502,Gene,5451,1502
1503,Compound,DB06580,1503
1504,Metabolite,HMDB0083856,1504
1505,Gene,242122,1505
1506,Gene,53325,1506
1507,Gene,3848;3858,1507
1508,Gene,221035,1508
1509,Microbe,TAXONOMY:132920,1509
1510,Gene,14105,1510
1511,Metabolite,HMDB0084104,1511
1512,Gene,9899,1512
1513,Gene,240,1513
1514,Metabolite,HMDB0092867,1514
1515,Gene,54543,1515
1516,Metabolite,HMDB0082332,1516
1517,Microbe,TAXONOMY:665957,1517
1518,Gene,100009337,1518
1519,Gene,20682,1519
1520,Disease,MESH:D007402,1520
1521,Gene,665,1521
1522,Gene,6847,1522
1523,Disease,MESH:C562858,1523
1524,Metabolite,HMDB0073939,1524
1525,Gene,84947,1525
1526,Gene,2247,1526
1527,Metabolite,HMDB0084622,1527
1528,Gene,54480,1528
1529,Metabolite,HMDB0080970,1529
1530,Gene,25415,1530
1531,Compound,DB01779,1531
1532,Gene,221061,1532
1533,Compound,DB08813,1533
1534,Gene,51566,1534
1535,Metabolite,HMDB0079103,1535
1536,Gene,4168,1536
1537,Metabolite,HMDB0001192,1537
1538,Gene,1340,1538
1539,Gene,50807,1539
1540,Metabolite,HMDB0090518,1540
1541,Gene,39399,1541
1542,Gene,27439,1542
1543,Microbe,TAXONOMY:1505652,1543
1544,Gene,3190,1544
1545,Microbe,TAXONOMY:1211815,1545
1546,Compound,DB00706,1546
1547,Compound,DB06595,1547
1548,Gene,101843376,1548
1549,Gene,17060,1549
1550,Disease,MESH:D001068,1550
1551,Metabolite,HMDB0074030,1551
1552,Metabolite,HMDB0081347,1552
1553,Gene,112495,1553
1554,Metabolite,HMDB0079955,1554
1555,Metabolite,HMDB0091182,1555
1556,Metabolite,HMDB0088743,1556
1557,Metabolite,HMDB0086166,1557
1558,Microbe,TAXONOMY:997894,1558
1559,Division,TAXONOMY:6103,1559
1560,Gene,85449,1560
1561,Gene,21367,1561
1562,Gene,26212,1562
1563,Metabolite,HMDB0008004,1563
1564,Anatomy,UBERON:0002512,1564
1565,Disease,MESH:C562709,1565
1566,Disease,MESH:D056725,1566
1567,Gene,8975,1567
1568,Metabolite,HMDB0083729,1568
1569,Metabolite,HMDB0073252,1569
1570,Metabolite,HMDB0085227,1570
1571,Microbe,TAXONOMY:50056,1571
1572,Gene,108151,1572
1573,Metabolite,HMDB0000011,1573
1574,Gene,403559,1574
1575,Metabolite,HMDB0075837,1575
1576,Gene,7273,1576
1577,Metabolite,HMDB0085518,1577
1578,Gene,80208,1578
1579,Gene,474248,1579
1580,Disease,MESH:D007562,1580
1581,Gene,103752588,1581
1582,Gene,83814,1582
1583,Disease,MESH:D024801,1583
1584,Metabolite,HMDB0085420,1584
1585,Disease,MESH:D013651,1585
1586,Disease,MESH:D002312,1586
1587,Gene,497190,1587
1588,Gene,100514612,1588
1589,Gene,7784,1589
1590,Disease,MESH:C537417,1590
1591,Compound,MESH:C102070,1591
1592,Metabolite,HMDB0088624,1592
1593,Metabolite,HMDB0004881,1593
1594,Compound,DB06294,1594
1595,Compound,MESH:D001067,1595
1596,Gene,50558,1596
1597,Metabolite,HMDB0091541,1597
1598,Metabolite,HMDB0078011,1598
1599,Metabolite,HMDB0086977,1599
1600,Metabolite,HMDB0088145,1600
1601,Gene,10417,1601
1602,Metabolite,HMDB0083800,1602
1603,Compound,MESH:C003001,1603
1604,Gene,100133941,1604
1605,Disease,MESH:C562687,1605
1606,Metabolite,HMDB0081050,1606
1607,Metabolite,HMDB0073383,1607
1608,Gene,89958,1608
1609,Compound,DB01323,1609
1610,Gene,314979,1610
1611,Gene,64384,1611
1612,Gene,100463482,1612
1613,Compound,MESH:C104450,1613
1614,Metabolite,HMDB0077094,1614
1615,Compound,DB00952,1615
1616,Gene,22003,1616
1617,Gene,79147,1617
1618,Metabolite,HMDB0073720,1618
1619,Metabolite,HMDB0077968,1619
1620,Gene,51350,1620
1621,Gene,28978,1621
1622,Microbe,TAXONOMY:262727,1622
1623,Compound,DB02383,1623
1624,Gene,1386,1624
1625,Gene,57804,1625
1626,Metabolite,HMDB0075612,1626
1627,Metabolite,HMDB0073679,1627
1628,Microbe,TAXONOMY:568816,1628
1629,Compound,DB04812,1629
1630,Metabolite,HMDB0004951,1630
1631,Microbe,TAXONOMY:997353,1631
1632,Metabolite,HMDB0088727,1632
1633,Compound,DB03619,1633
1634,Compound,MESH:D000244,1634
1635,Gene,217212,1635
1636,Gene,51129,1636
1637,Gene,10217,1637
1638,Anatomy,UBERON:0001285,1638
1639,Disease,MESH:D054218,1639
1640,Gene,100271722,1640
1641,Metabolite,HMDB0077963,1641
1642,Metabolite,HMDB0082595,1642
1643,Gene,121256,1643
1644,Metabolite,HMDB0085532,1644
1645,Metabolite,HMDB0078836,1645
1646,Gene,5723,1646
1647,Metabolite,HMDB0084038,1647
1648,Metabolite,HMDB0011718,1648
1649,Microbe,TAXONOMY:357,1649
1650,Compound,MESH:C446479,1650
